url,llm_message
https://www.us.kohler.com/us/purist-single-handle-bathroom-sink-faucet-with-straight-lever-handle/productDetail/sink-faucets/422314.htm?skuId=1294825&brandId=1152540,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/aag09702_rgb"",
  ""type"": ""bathroom faucet"",
  ""description"": ""KOHLER Purist Single-Control Sink Faucet with Lever Handle, 1.2 gpm, minimalist design, ADA-compliant straight lever handle."",
  ""model_no"": ""K-14402-4A"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-single-handle-bathroom-sink-faucet-with-straight-lever-handle/productDetail/sink-faucets/422314.htm?skuId=1294825&brandId=1152540"",
  ""qty"": ""unspecified"",
  ""key"": ""K-14402-4A""
}"
https://www.us.kohler.com/us/catalog/productDetails.jsp?productId=425614&skuId=1284581,"{
  ""image_url"": ""https://www.us.kohler.com/_next/static/media/modal-close.5d34d298.svg"",
  ""type"": ""service parts"",
  ""description"": ""Genuine Service Parts by Kohler for maintaining original product performance."",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://www.us.kohler.com/us/catalog/productDetails.jsp?productId=425614&skuId=1284581"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}"
https://www.us.kohler.com/us/purist-1.75-gpm-multifunction-showerhead-with-katalyst-air-induction-technology/productDetail/showerheads/1476691.htm?skuId=1566064&brandId=1148925,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/22170-G-CP_ISO_d2c0018062_rgb"",
  ""type"": ""showerhead"",
  ""description"": ""Purist® three-function showerhead, 1.75 GPM, K-22170-G-CP by KOHLER, features Katalyst air-induction technology for an indulgent showering experience while conserving water."",
  ""model_no"": ""K-22170-G-CP"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-1.75-gpm-multifunction-showerhead-with-katalyst-air-induction-technology/productDetail/showerheads/1476691.htm?skuId=1566064&brandId=1148925"",
  ""qty"": ""unspecified"",
  ""key"": ""K-22170-G""
}"
https://www.us.kohler.com/us/10-rainhead-with-katalyst-air-induction-technology-2.5-gpm/productDetail/rainheads/427973.htm?skuId=408748&brandId=784535,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/GBH_SQTemplate?$product_src=is{PAWEB/13696-G-CP_ISO_d2c0017211_rgb}&$PDPDesktopSQ$&fmt=webp"",
  ""type"": ""showerhead"",
  ""description"": ""Kohler 10\"" Rainhead, 2.5 GPM, contemporary square design, single-function rainhead, model K-13696-CP."",
  ""model_no"": ""K-13696-CP"",
  ""product_link"": ""https://www.us.kohler.com/us/10-rainhead-with-katalyst-air-induction-technology-2.5-gpm/productDetail/rainheads/427973.htm?skuId=408748&brandId=784535"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/purist-rite-temp-pressure-balancing-valve-trim-with-cross-handles-valve-not-included/productDetail/handle-trim/427500.htm?skuId=1476483&brandId=1002105,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zac39499_rgb"",
  ""type"": ""Shower Trim"",
  ""description"": ""The K-T14501-3 valve trim brings the simplicity of water to your shower. It includes a cross handle and convenient push-button diverter."",
  ""model_no"": ""K-T14501-3-CP"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-rite-temp-pressure-balancing-valve-trim-with-cross-handles-valve-not-included/productDetail/handle-trim/427500.htm?skuId=1476483&brandId=1002105"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.deltafaucet.com/bathroom/product/559LF-SSLPU,"{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/559LF-SSLPU"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.deltafaucet.com/bathroom/product/T14259-SS,"{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/T14259-SS"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.deltafaucet.com/bathroom/product/T14459-SS.html,"{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/T14459-SS.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/elmbrook-60-x-30-alcove-bath-w-integral-apron-and-right-drain/productDetail/product:1787371/1787371.htm?skuId=1787340,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zac85870_rgb"",
  ""type"": ""bath"",
  ""description"": ""Kohler Elmbrook 60\"" x 30-1/4\"" alcove bath, right drain, defined by sleek lines and an integral apron, complements traditional or contemporary bathroom decor."",
  ""model_no"": ""K-R23217-RA"",
  ""product_link"": ""https://www.us.kohler.com/us/elmbrook-60-x-30-alcove-bath-w-integral-apron-and-right-drain/productDetail/product:1787371/1787371.htm?skuId=1787340"",
  ""qty"": ""unspecified"",
  ""key"": ""1787371""
}"
https://www.us.kohler.com/us/persuade-curv-comfort-height-two-piece-elongated-dual-flush-toilet-w-top-mount-actuator-and-skirted-trapway/productDetail/toilets/1330460.htm?skuId=1330426&brandId=1165230,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/6355-0_ISO_d2c0041381_rgb"",
  ""type"": ""toilet"",
  ""description"": ""Kohler Persuade Curv dual-flush toilet with skirted trapway, elongated shape, offers choice of 1.0 or 1.6 gallons per flush for water savings."",
  ""model_no"": ""K-6355"",
  ""product_link"": ""https://www.us.kohler.com/us/persuade-curv-comfort-height-two-piece-elongated-dual-flush-toilet-w-top-mount-actuator-and-skirted-trapway/productDetail/toilets/1330460.htm?skuId=1330426&brandId=1165230"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.deltafaucet.com/bathroom/product/55085-SS,"{
  ""image_url"": """",
  ""type"": ""unspecified"",
  ""description"": ""unspecified"",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/55085-SS"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}"
https://www.hinkley.com/13594bk-ll.html,"{
  ""image_url"": ""https://www.hinkley.com/media/catalog/product/9/5/957b645b2ab12ce044bad86f3bcad2127cb9dc5cd30ec321d1751d4e460b962b.jpeg"",
  ""type"": ""Wall Mount Lantern"",
  ""description"": ""Hinkley Silo Small Up/Down Wall Mount Lantern, Black finish, 4.5\"" width, 12\"" height, composite material, etched lens glass, suitable for wet locations, includes two 6.50w GU10 LED bulbs."",
  ""model_no"": ""13594BK-LL"",
  ""product_link"": ""https://www.hinkley.com/13594bk-ll.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.hinkley.com/13590bk-ll.html,"{
  ""image_url"": ""https://www.hinkley.com/media/catalog/product/4/1/41b2de08de1136fa6f1cbf64ff126a0b28c474ad499b23531586673987912b77.jpeg"",
  ""type"": ""Wall Mount Lantern"",
  ""description"": ""Silo Small Down Light Wall Mount Lantern by Hinkley. Compact design in Black finish, made of composite material, suitable for wet locations. Dimensions: Width 4.5\"", Height 8\"", Length 5.75\"". Comes with etched lens and GU10 LED socket."",
  ""model_no"": ""13590BK-LL"",
  ""product_link"": ""https://www.hinkley.com/13590bk-ll.html"",
  ""qty"": ""unspecified"",
  ""key"": ""13590BK-LL""
}"
https://lambertetfils.com/product/dot-line-suspension/?v=7516fd43adaa,"{
  ""image_url"": ""https://lambertetfils.com/wp-content/uploads/2017/11/products_collection_dot-grid11a-1560x2079.jpg"",
  ""type"": ""suspension light"",
  ""description"": ""Dot Line Suspension by Lambert & Fils, L 72 x W 2 x H 5 in, made from brass or powder coated aluminium, milk glass globes, available in BR, BK, or WH models."",
  ""model_no"": ""Dot Line Suspension"",
  ""product_link"": ""https://lambertetfils.com/product/dot-line-suspension/?v=7516fd43adaa"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.dwr.com/lighting-ceiling/random-light/6987.html?lang=en_US&gclid=Cj0KCQiA09eQBhCxARIsAAYRiylJimpRfBktaUYGFdIfJCUF_JakDmBpF0mMUREipTplrxMRECzTU5AaAr7YEALw_wcB&gclsrc=aw.ds,"{
  ""image_url"": ""https://images.hermanmiller.group/m/a806b6fd84502b7e/W-DWR_6987_100154753_white_f.png?trim=auto&trim-sd=1&blend-mode=darken&blend=f0f0f0&bg=f0f0f0&auto=format&w=90&h=90&fit=fill"",
  ""type"": ""Ceiling + Pendant Lamp"",
  ""description"": ""Moooi Random Light - A dramatic globe-shaped pendant lamp designed by Bertjan Pot. Made of epoxy-coated fiberglass, features a chrome socket and canopy. Available in white and black. Dimensions: 20¼\"" H x 20¼\"" W x 19¾\"" DIA."",
  ""model_no"": ""100154753"",
  ""product_link"": ""https://www.dwr.com/lighting-ceiling/random-light/6987.html?lang=en_US&gclid=Cj0KCQiA09eQBhCxARIsAAYRiylJimpRfBktaUYGFdIfJCUF_JakDmBpF0mMUREipTplrxMRECzTU5AaAr7YEALw_wcB&gclsrc=aw.ds"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.nuvolightinglights.com/product/nuvo-lighting-blink-plus-flush-mount-62-1377.html,"{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": ""https://www.nuvolightinglights.com/product/nuvo-lighting-blink-plus-flush-mount-62-1377.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.lightology.com/index.php?module=prod_detail&prod_id=880984&cat_id=146,"{
  ""image_url"": ""https://www.lightology.com/img/prod/original/880984.jpg"",
  ""type"": ""Wall Lighting"",
  ""description"": ""The Enna Wall Sconce by Astro Lighting features a clean architectural design with a cylindrical shade and a smooth stem that swings from side to side. It offers a matte gold finish, measures 4.33\""W x 7.28\""H x 10.63\""D, and is made of steel. The head tilts 90 degrees and rotates 330 degrees. It includes an integrated LED module with a total wattage of 4.7 watts, 2700K lamp color, and 90 CRI. ETL listed."",
  ""model_no"": ""1058040"",
  ""product_link"": ""https://www.lightology.com/index.php?module=prod_detail&prod_id=880984&cat_id=146"",
  ""qty"": ""unspecified"",
  ""key"": ""AST880984""
}"
https://www.emerson.lightingnewyork.com/product/emerson-fans-loft-indoor-ceiling-fans-cf765bq.html,"{
  ""image_url"": ""https://lightingnewyork.com/dw/image/v2/BHCF_PRD/on/demandware.static/-/Sites-lny_us-Library/default/dw57bdd7b9/merch/storefront/main/seasonal/inspirational-card/2024/inspirational-card-one-stop-fan-shop-1.jpg?sw=582&sh=780&sm=fit"",
  ""type"": ""ceiling fan"",
  ""description"": ""Emerson Loft Indoor Ceiling Fan - a stylish blend for both residential and commercial use, featuring a sleek modern design, and available in multiple sizes and finishes."",
  ""model_no"": ""CF765BQ"",
  ""product_link"": ""https://www.emerson.lightingnewyork.com/product/emerson-fans-loft-indoor-ceiling-fans-cf765bq.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.environmentallights.com/18942-ln-pf-2700k-5m.html,"{
  ""image_url"": ""https://www.environmentallights.com/media/catalog/product/_/l/_ln-pf-2700k-comp.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=700&width=700&canvas=700:700"",
  ""type"": ""LED Neon"",
  ""description"": ""Eluxtra™ ProFlex LED Neon - 2700K - 5m reel, flexible silicone housing, IP68 rated for indoor and outdoor use, 24 VDC operation, suitable for retail and architectural applications."",
  ""model_no"": ""LN-PF-2700K-5m"",
  ""product_link"": ""https://www.environmentallights.com/18942-ln-pf-2700k-5m.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/purist-towel-ring/productDetail/towel-rings/421803.htm?skuId=381661&brandId=1152540,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa80028_rgb"",
  ""type"": ""towel ring"",
  ""description"": ""Kohler Purist Towel Ring K-14441-CP, contemporary design for bathroom, size unspecified, material unspecified, color unspecified, notable features include functional design."",
  ""model_no"": ""K-14441"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-towel-ring/productDetail/towel-rings/421803.htm?skuId=381661&brandId=1152540"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/purist-30-towel-bar/productDetail/towel-bars/421801.htm?skuId=381651&brandId=1152540,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa82116_rgb"",
  ""type"": ""towel bar"",
  ""description"": ""Kohler Purist 30-Inch Towel Bar, brass material, round bar with circular plates, elegant design."",
  ""model_no"": ""K-14437"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-30-towel-bar/productDetail/towel-bars/421801.htm?skuId=381651&brandId=1152540"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/purist-pivoting-toilet-paper-holder/productDetail/toilet-tissue-holders/428367.htm?skuId=410302&brandId=1152540,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa77491_rgb"",
  ""type"": ""bathroom accessories"",
  ""description"": ""Purist® pivoting toilet paper holder, KOHLER, Model K-14377-CP, $165.75, aligned with the convenience and distinctive design of Purist faucets."",
  ""model_no"": ""K-14377-CP"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-pivoting-toilet-paper-holder/productDetail/toilet-tissue-holders/428367.htm?skuId=410302&brandId=1152540"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.us.kohler.com/us/purist-robe-hook/productDetail/robe-hooks/421804.htm?skuId=381666&brandId=1152540,"{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa81761_rgb"",
  ""type"": ""robe hook"",
  ""description"": ""Kohler Purist Robe Hook (K-14443-CP) with a round profile, modern design suitable for hanging robes or towels."",
  ""model_no"": ""K-14443"",
  ""product_link"": ""https://www.us.kohler.com/us/purist-robe-hook/productDetail/robe-hooks/421804.htm?skuId=381666&brandId=1152540"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.deltafaucet.com/bathroom/product/75912-SS,"{
  ""image_url"": """",
  ""type"": ""bathroom faucet"",
  ""description"": ""Delta faucet provides quality and durable bathroom fixtures with modern designs, which may include features such as touch technology or water-saving capabilities."",
  ""model_no"": ""75912-SS"",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/75912-SS"",
  ""qty"": ""unspecified"",
  ""key"": ""75912-SS""
}"
https://www.deltafaucet.com/bathroom/product/75925-SS,"{
  ""image_url"": """",
  ""type"": ""unspecified"",
  ""description"": ""unspecified"",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/75925-SS"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}"
https://www.deltafaucet.com/bathroom/product/75950-SS,"{
  ""image_url"": """",
  ""type"": ""unspecified"",
  ""description"": ""unspecified"",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://www.deltafaucet.com/bathroom/product/75950-SS"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}"
https://www.dwr.com/accessories-entryway/mondrian-mirrors/1458.html?lang=en_US,"{
  ""image_url"": ""https://images.hermanmiller.group/m/c1d1f1dc5f75de92/W-DWR_1458_100089464_matte_black_f.png?trim=auto&trim-sd=1&blend-mode=darken&blend=f0f0f0&bg=f0f0f0&auto=format&w=90&h=90&fit=fill"",
  ""type"": ""wall mirror"",
  ""description"": ""Mondrian Wall Mirror by Design Within Reach, size 22\""x44\"", featuring a lightweight extruded aluminum frame, polished mirror glass, and a Masonite backing. It can be hung vertically or horizontally and is suitable for damp areas."",
  ""model_no"": ""100089464"",
  ""product_link"": ""https://www.dwr.com/accessories-entryway/mondrian-mirrors/1458.html?lang=en_US"",
  ""qty"": ""unspecified"",
  ""key"": ""1458""
}"
https://www.lg.com/us/washers/lg-WM3900HBA-front-load-washer,"{
  ""image_url"": ""https://www.lg.com/us/images/washers-dryers/md06065096/4502.jpg"",
  ""type"": ""Front Load Washer"",
  ""description"": ""4.5 cu. ft. Smart wi-fi Enabled Front Load Washer with TurboWash™ 360 Technology, featuring black stainless color and multiple wash motions for a thorough clean."",
  ""model_no"": ""WM3900HBA"",
  ""product_link"": ""https://www.lg.com/us/washers/lg-WM3900HBA-front-load-washer"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.lg.com/us/dryers/lg-DLGX3901B-gas-dryer,"{
  ""image_url"": ""https://www.lg.com/us/images/washers-dryers/MD06076996/450_v1.jpg"",
  ""type"": ""Gas Dryer"",
  ""description"": ""7.4 cu. ft. Smart wi-fi Enabled Gas Dryer with TurboSteam™ technology. Black Steel finish."",
  ""model_no"": ""DLGX3901B"",
  ""product_link"": ""https://www.lg.com/us/dryers/lg-DLGX3901B-gas-dryer"",
  ""qty"": ""unspecified"",
  ""key"": ""DLGX3901B""
}"
https://www.lg.com/us/styler/lg-s5msb-styler,"{
  ""image_url"": ""https://www.lg.com/us/images/styler-steam-closet/md07521222/Basic_450.jpg"",
  ""type"": ""Steam Closet"",
  ""description"": ""LG STUDIO Mirror Finish Styler Steam Closet - S5MSB. Features a large capacity design, ThinQ® Technology, and a mirror finish that adds elegance to your space. Designed to refresh garments in minutes with steam."",
  ""model_no"": ""S5MSB"",
  ""product_link"": ""https://www.lg.com/us/styler/lg-s5msb-styler"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-freezer-ice-maker-panel-ready,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/dec3650fi/dec3650fi.png"",
  ""type"": ""freezer"",
  ""description"": ""Sub-Zero 36 Inch Freezer Column with Ice Maker (DEC3650FI). Panel Ready design, Wi-Fi enabled. Overall dimensions: 36\"" W x 84\"" H x 24\"" D. Energy Star and Star-K certified."",
  ""model_no"": ""DEC3650FI"",
  ""product_link"": ""https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-freezer-ice-maker-panel-ready"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-refrigerator-internal-dispenser-panel-ready,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/dec3650rid/dec3650rid.png"",
  ""type"": ""refrigerator"",
  ""description"": ""Sub-Zero 36 Inch Designer Column Refrigerator with Internal Dispenser - Panel Ready (DEC3650RID), Wi-Fi Enabled, 21.7 cubic feet capacity, Energy Star Certified, featuring advanced air purification system, interior water dispenser, and customizable settings."",
  ""model_no"": ""DEC3650RID"",
  ""product_link"": ""https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-refrigerator-internal-dispenser-panel-ready"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/wolf/cooktops-and-rangetops/induction-cooktops/36-inch-contemporary-induction-cooktop,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/widen/product-heroes/med_tc_121018_6.jpg?h=875&width=2000&udi=1&cropregion=0,970,5000,3155"",
  ""type"": ""Induction Cooktop"",
  ""description"": ""Wolf 36\"" Contemporary Induction Cooktop (Model CI36560C/B) features a sleek black ceramic glass surface, intuitive full-color LCD touchscreen controls, and energy-efficient cooking with nearly instantaneous temperature response."",
  ""model_no"": ""CI36560C/B"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/cooktops-and-rangetops/induction-cooktops/36-inch-contemporary-induction-cooktop"",
  ""qty"": ""unspecified"",
  ""key"": ""CI36560C/B""
}"
https://www.subzero-wolf.com/cove/dishwashers/24-inch-dishwasher-panel-ready,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/dw2451/dw2451.png"",
  ""type"": ""dishwasher"",
  ""description"": ""Cove 24\"" Dishwasher - Panel Ready DW2451, Energy Star Certified, Wi-Fi Enabled, featuring a stainless steel interior, 12 wash cycles, and 6 add-on options for personalized cleaning."",
  ""model_no"": ""DW2451"",
  ""product_link"": ""https://www.subzero-wolf.com/cove/dishwashers/24-inch-dishwasher-panel-ready"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/wolf/microwave-ovens/24-inch-standard-microwave-oven,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/ms24/ms24.png"",
  ""type"": ""microwave oven"",
  ""description"": ""Wolf 24\"" Standard Microwave Oven (MS24) features a sleek black glass design, with 1200 watts of power for efficient cooking. It can be installed freestanding or in cabinetry, accommodating a custom kitchen layout."",
  ""model_no"": ""MS24"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/microwave-ovens/24-inch-standard-microwave-oven"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/wolf/range-hood/46-inch-pro-hood-liner-22-inch-depth,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/pw482418/pw482418.png"",
  ""type"": ""range hood"",
  ""description"": ""Wolf 48\"" Pro Wall Hood - 24\"" Depth (PW482418) features a stainless professional look, heavy-duty stainless-steel construction, and LED lighting with two brightness settings. Dimensions: 48\"" W x 18\"" H x 24\"" D."",
  ""model_no"": ""PW482418"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/range-hood/46-inch-pro-hood-liner-22-inch-depth"",
  ""qty"": ""unspecified"",
  ""key"": ""PW482418""
}"
https://www.subzero-wolf.com/wolf/ovens/m-series/30-inch-m-series-contemporary-built-in-double-oven,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamically-generated-product-images/do30cm-b/dynamic_do30cm-b.png"",
  ""type"": ""oven"",
  ""description"": ""Wolf 30\"" M Series Contemporary Built-In Double Oven (DO3050CM/B) features an advanced Dual VertiFlow™ convection system, Wi-Fi enabled, with a sleek black glass design, two ovens with a total capacity of 5.1 cubic feet."",
  ""model_no"": ""DO3050CM/B"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/ovens/m-series/30-inch-m-series-contemporary-built-in-double-oven"",
  ""qty"": ""unspecified"",
  ""key"": ""DO3050CM/B""
}"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/30-inch-integrated-over-under-refrigerator-freezer-ice-maker-internal-dispenser-panel-ready,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamic-images/det3050ciid/det3050cii.png"",
  ""type"": ""Refrigerator/Freezer"",
  ""description"": ""Sub-Zero 30 Inch Combo with Ice Maker and Internal Dispenser (DET3050CIID) - Wi-Fi enabled, integrated design, 30\"" width, includes internal water dispenser, and advanced air purification system."",
  ""model_no"": ""DET3050CIID"",
  ""product_link"": ""https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/30-inch-integrated-over-under-refrigerator-freezer-ice-maker-internal-dispenser-panel-ready"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://true-residential.com/products/24-dual-zone-wine-cabinet-overlay-glass/?finishes=Stainless+Steel&hardware=Stainless+Steel&hinge=Right+Hinge,"{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/12/24_Wine_Dual_Undercounter_Overlay_Glass_Right_2021-1.png"",
  ""type"": ""wine cabinet"",
  ""description"": ""The 24″ Dual Zone Wine Cabinet in Overlay Glass from True Residential features undercounter wine storage with a capacity of 5.28 cu. ft., dual temperature zones ranging from 40°F to 65°F, and equipped with vibration-dampening racks. It includes patented TriLumina® LED lighting and a stainless steel construction."",
  ""model_no"": ""TWC-24DZ-R-OG-C"",
  ""product_link"": ""https://true-residential.com/products/24-dual-zone-wine-cabinet-overlay-glass/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://true-residential.com/products/beverage-center/?finishes=&hardware=&hinge=Right+Hinge,"{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/11/24_BC_Undercounter_Overlay_Glass_Right_2021.png"",
  ""type"": ""Beverage Center"",
  ""description"": ""The 24″ Beverage Center in Overlay Glass from True Residential is undercounter refrigeration with 5.8 cu. ft. capacity, featuring a zero-clearance hinge design, and 300-series stainless steel interior and exterior."",
  ""model_no"": ""TBC-24-R-OG-C"",
  ""product_link"": ""https://true-residential.com/products/beverage-center/?finishes=&hardware=&hinge=Right+Hinge"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://true-residential.com/products/15-clear-ice-machine-overlay-panel/?finishes=Stainless+Steel&hardware=Stainless+Steel&hinge=Right+Hinge,"{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/12/15_Undercounter_Overlay_Panel_2021.png"",
  ""type"": ""Clear Ice Machine Overlay Panel"",
  ""description"": ""15\"" Clear Ice Machine Overlay Panel from True Residential, features solid stainless steel construction, right hinge, and a 15-inch width. The ice machine produces up to 85 lbs of clear ice per day with a storage capacity of 28 lbs."",
  ""model_no"": ""TUI-15-R-OP-D"",
  ""product_link"": ""https://true-residential.com/products/15-clear-ice-machine-overlay-panel/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-over-under-refrigerator-freezer-internal-dispenser-ice-maker-panel-ready,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/widen/web-2/003_lg_slg_92817.jpg?h=875&width=2000&udi=1&cropregion=435,600,4435,2350"",
  ""type"": ""Refrigerator/Freezer"",
  ""description"": ""Sub-Zero 36\"" Designer Over-and-Under Refrigerator/Freezer with Ice Maker and Internal Dispenser - Panel Ready, Wi-Fi Enabled, with a sleek design featuring stainless accents."",
  ""model_no"": ""DET3650CIID"",
  ""product_link"": ""https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-over-under-refrigerator-freezer-internal-dispenser-ice-maker-panel-ready"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://www.subzero-wolf.com/wolf/range-hood/45-inch-cooktop-wall-hood-black,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamically-generated-product-images/vw45b/dynamic_vw45b.png"",
  ""type"": ""range hood"",
  ""description"": ""Wolf 45\"" Cooktop Wall Hood - Black (VW45B); features a contemporary, low-profile black glass look, heavy-duty stainless steel construction, and adjustable blower control."",
  ""model_no"": ""VW45B"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/range-hood/45-inch-cooktop-wall-hood-black"",
  ""qty"": ""unspecified"",
  ""key"": ""VW45B""
}"
https://www.subzero-wolf.com/wolf/grill/42-inch-outdoor-gas-grill,"{
  ""image_url"": ""https://www.subzero-wolf.com/-/media/images/united-states/dynamically-generated-product-images/og42/dynamic_og42.png"",
  ""type"": ""grill"",
  ""description"": ""Wolf 42\"" Outdoor Gas Grill (OG42) features a heavy-duty stainless-steel construction, four powerful independent burners, and LED-lit control knobs, delivering exceptional grilling performance."",
  ""model_no"": ""OG42"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/grill/42-inch-outdoor-gas-grill"",
  ""qty"": ""unspecified"",
  ""key"": """"
}"
https://biggreenegg.com/product/large-big-green-egg/,"{
  ""image_url"": ""https://biggreenegg.com/cdn/shop/files/topimage-2019-19061-eggs-800x800-large_151c0f12-8893-4cf1-9ab3-2a6d85f8c05f.png?crop=center&height=800&v=1743004250&width=800"",
  ""type"": ""grill"",
  ""description"": ""Large Big Green Egg - A versatile and high-performance grill perfect for families and larger gatherings. Includes all essential accessories for grilling, smoking, and baking. With a large cooking surface and durable materials."",
  ""model_no"": ""BGE-LG"",
  ""product_link"": ""https://biggreenegg.com/product/large-big-green-egg/"",
  ""qty"": ""unspecified"",
  ""key"": ""large-big-green-egg""
}"
